raw_y,data_id,algorithm_name,algorithm_info,suite,function_name,function_id,dimension,instance,run_id,evals,best_y,evaluations
0.17568192026280757,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.2078602722520482,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.24593249388475874,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.2909781214711216,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.34427442196612473,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.40733260982259933,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.4819406974161322,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.570214194063923,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.674656091206224,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.7982278346277639,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
0.9444332961336357,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,59.0
1.1174181256931324,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,39.0
1.3220873011775682,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,39.0
1.5642442088101587,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
1.8507551979485233,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
2.1897442761440233,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
2.5908234650484983,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
3.0653653489008668,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
3.626825543694942,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
4.291124230628705,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
5.077097572200624,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
6.00703181083825,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
7.107295194404188,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,14.0
8.40908564680166,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,2.0
9.94931538384957,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
11.771657557674581,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
13.927784607179785,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
16.47883342796752,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
19.497138906550468,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
23.068284973143847,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
27.29353133055788,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
32.29268466899046,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
38.20749577989974,4,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,4.0,100.0,0.07535832882928815,1.0
0.0100686651,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.01191286767454445,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.014094859131942535,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.016676509752040106,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.01973102213413612,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.02334500685373588,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.027620938301929295,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.03268006034262081,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.03866582417740456,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.04574795589860487,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.054127269065784606,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.06404135876613427,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.07577133861359485,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.08964981171405291,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.10607030161300501,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.12549841063983225,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.1484850220430872,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.17568192026280757,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.2078602722520482,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.24593249388475874,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.2909781214711216,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.34427442196612473,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.40733260982259933,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.4819406974161322,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.570214194063923,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.674656091206224,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.7982278346277639,5,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.9444332961336357,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,75.0
1.1174181256931324,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,20.0
1.3220873011775682,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
1.5642442088101587,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
1.8507551979485233,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
2.1897442761440233,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
2.5908234650484983,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
3.0653653489008668,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
3.626825543694942,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
4.291124230628705,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
5.077097572200624,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
6.00703181083825,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
7.107295194404188,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
8.40908564680166,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
9.94931538384957,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
11.771657557674581,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
13.927784607179785,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
16.47883342796752,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
19.497138906550468,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
23.068284973143847,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,2.0
27.29353133055788,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,1.0
32.29268466899046,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,1.0
38.20749577989974,5,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,5.0,100.0,0.8278888460769416,1.0
0.0100686651,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.01191286767454445,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.014094859131942535,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.016676509752040106,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.01973102213413612,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.02334500685373588,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.027620938301929295,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.03268006034262081,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.03866582417740456,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.04574795589860487,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.054127269065784606,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.06404135876613427,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.07577133861359485,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.08964981171405291,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.10607030161300501,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.12549841063983225,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.1484850220430872,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.17568192026280757,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.2078602722520482,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.24593249388475874,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.2909781214711216,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.34427442196612473,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.40733260982259933,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.4819406974161322,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.570214194063923,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.674656091206224,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.7982278346277639,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
0.9444332961336357,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
1.1174181256931324,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
1.3220873011775682,1,algorithm_A,,,,inf,inf,inf,inf,inf,inf,inf
1.5642442088101587,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,8.0
1.8507551979485233,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,8.0
2.1897442761440233,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
2.5908234650484983,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
3.0653653489008668,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
3.626825543694942,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
4.291124230628705,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,5.0
5.077097572200624,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
6.00703181083825,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
7.107295194404188,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
8.40908564680166,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
9.94931538384957,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
11.771657557674581,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
13.927784607179785,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
16.47883342796752,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
19.497138906550468,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
23.068284973143847,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
27.29353133055788,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
32.29268466899046,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
38.20749577989974,1,algorithm_A,algorithm_info,unknown_suite,Sphere,1.0,2.0,1.0,1.0,100.0,1.3890992608930737,1.0
